Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,13 - 15 years,500 - 999 grams,1 - 23 hours,46.0,1202.0,37.95,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,13 - 15 years,500 - 999 grams,1 - 6 days,14.0,1202.0,11.76 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,499 grams or less,Under 1 hour,32.0,266.0,121.65,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,54.0,266.0,201.76,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,500 - 999 grams,Under 1 hour,16.0,1070.0,15.16 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,16 years and over,500 - 999 grams,1 - 23 hours,25.0,1070.0,23.77,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,20.0,144.0,141.61,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,36.0,144.0,247.89,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29 years,Not stated/Not on certificate,500 - 999 grams,1 - 23 hours,10.0,181.0,56.42 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,0 -  8 years,499 grams or less,1 - 23 hours,13.0,49.0,271.57 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,9 - 11 years,499 grams or less,Under 1 hour,16.0,93.0,174.97 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,9 - 11 years,499 grams or less,1 - 23 hours,21.0,93.0,228.47,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,9 - 11 years,500 - 999 grams,1 - 23 hours,10.0,322.0,32.37 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,499 grams or less,Under 1 hour,44.0,301.0,144.53,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,499 grams or less,1 - 23 hours,64.0,301.0,211.7,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,500 - 999 grams,Under 1 hour,21.0,1059.0,20.04,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,12 years,500 - 999 grams,1 - 23 hours,32.0,1059.0,29.77,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,499 grams or less,Under 1 hour,47.0,276.0,168.59,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,48.0,276.0,175.54,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,500 - 999 grams,Under 1 hour,11.0,939.0,11.78 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,13 - 15 years,500 - 999 grams,1 - 23 hours,24.0,939.0,25.91,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,499 grams or less,Under 1 hour,57.0,352.0,160.92,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,61.0,352.0,172.02,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,500 - 999 grams,Under 1 hour,28.0,1439.0,19.7,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,48.0,1439.0,33.35,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,13.0,84.0,156.52 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,17.0,84.0,206.77 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34 years,Not stated/Not on certificate,500 - 999 grams,1 - 23 hours,14.0,185.0,76.81 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,9 - 11 years,499 grams or less,1 - 23 hours,10.0,31.0,329.68 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,499 grams or less,Under 1 hour,23.0,205.0,114.38,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,499 grams or less,1 - 23 hours,39.0,205.0,189.66,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,12 years,500 - 999 grams,1 - 23 hours,22.0,608.0,36.8,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,13 - 15 years,499 grams or less,Under 1 hour,16.0,131.0,124.07 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,13 - 15 years,499 grams or less,1 - 23 hours,25.0,131.0,193.03,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,13 - 15 years,500 - 999 grams,1 - 23 hours,12.0,498.0,24.42 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,499 grams or less,Under 1 hour,37.0,216.0,172.82,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,499 grams or less,1 - 23 hours,34.0,216.0,159.59,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,500 - 999 grams,Under 1 hour,14.0,875.0,16.10 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,16 years and over,500 - 999 grams,1 - 23 hours,35.0,875.0,39.61,2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,10.0,63.0,160.29 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,12.0,63.0,193.78 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",35-39 years,Not stated/Not on certificate,500 - 999 grams,1 - 23 hours,10.0,110.0,93.68 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",40-44 years,12 years,499 grams or less,Under 1 hour,12.0,47.0,257.60 (Unreliable),2004
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",40-44 years,16 years and over,500 - 999 grams,1 - 23 hours,10.0,248.0,41.04 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,0 -  8 years,499 grams or less,1 - 23 hours,17.0,45.0,381.17 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,499 grams or less,Under 1 hour,38.0,300.0,128.02,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,499 grams or less,1 - 23 hours,63.0,300.0,209.6,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,500 - 999 grams,Under 1 hour,21.0,1287.0,16.66,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,500 - 999 grams,1 - 23 hours,37.0,1287.0,28.39,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,15.0,1287.0,11.81 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,499 grams or less,Under 1 hour,28.0,243.0,115.97,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,499 grams or less,1 - 23 hours,53.0,243.0,216.66,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,500 - 999 grams,Under 1 hour,17.0,858.0,20.07 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,12 years,500 - 999 grams,1 - 23 hours,32.0,858.0,37.65,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",15-19 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,10.0,56.0,182.74 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,0 -  8 years,500 - 999 grams,1 - 23 hours,12.0,183.0,66.68 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,499 grams or less,Under 1 hour,37.0,297.0,123.27,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,499 grams or less,1 - 23 hours,63.0,297.0,211.88,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,500 - 999 grams,Under 1 hour,15.0,984.0,15.46 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,9 - 11 years,500 - 999 grams,1 - 23 hours,24.0,984.0,24.75,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,499 grams or less,Under 1 hour,45.0,557.0,80.06,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,499 grams or less,1 - 23 hours,109.0,557.0,196.36,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,500 - 999 grams,Under 1 hour,33.0,2058.0,16.27,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,500 - 999 grams,1 - 23 hours,63.0,2058.0,30.49,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,12 years,500 - 999 grams,1 - 6 days,13.0,2058.0,6.37 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,499 grams or less,Under 1 hour,31.0,297.0,105.3,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,499 grams or less,1 - 23 hours,54.0,297.0,181.13,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,500 - 999 grams,Under 1 hour,19.0,1069.0,17.98 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,13 - 15 years,500 - 999 grams,1 - 23 hours,35.0,1069.0,32.31,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,16 years and over,499 grams or less,1 - 23 hours,12.0,75.0,163.08 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,17.0,115.0,148.24 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,24.0,115.0,212.08,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",20-24 years,Not stated/Not on certificate,500 - 999 grams,1 - 23 hours,16.0,175.0,93.38 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,9 - 11 years,499 grams or less,Under 1 hour,15.0,157.0,97.41 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,9 - 11 years,499 grams or less,1 - 23 hours,24.0,157.0,154.71,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,9 - 11 years,500 - 999 grams,1 - 23 hours,12.0,551.0,22.08 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,499 grams or less,Under 1 hour,44.0,443.0,98.34,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,499 grams or less,1 - 23 hours,80.0,443.0,180.28,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,500 - 999 grams,Under 1 hour,24.0,1432.0,16.95,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,47.0,1432.0,32.79,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,499 grams or less,Under 1 hour,23.0,332.0,69.87,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,499 grams or less,1 - 23 hours,65.0,332.0,194.79,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,500 - 999 grams,Under 1 hour,14.0,1202.0,11.91 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,500 - 999 grams,1 - 23 hours,37.0,1202.0,30.44,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,13 - 15 years,500 - 999 grams,1 - 6 days,11.0,1202.0,9.20 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,499 grams or less,Under 1 hour,24.0,266.0,91.4,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,44.0,266.0,163.6,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,500 - 999 grams,Under 1 hour,11.0,1070.0,10.33 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,16 years and over,500 - 999 grams,1 - 23 hours,21.0,1070.0,19.99,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,15.0,144.0,106.14 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",25-29 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,27.0,144.0,184.82,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,0 -  8 years,499 grams or less,1 - 23 hours,10.0,49.0,210.16 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,9 - 11 years,499 grams or less,Under 1 hour,10.0,93.0,109.65 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,9 - 11 years,499 grams or less,1 - 23 hours,18.0,93.0,195.62 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,499 grams or less,Under 1 hour,25.0,301.0,84.13,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,499 grams or less,1 - 23 hours,46.0,301.0,151.41,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,500 - 999 grams,Under 1 hour,14.0,1059.0,13.41 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,12 years,500 - 999 grams,1 - 23 hours,25.0,1059.0,24.0,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,13 - 15 years,499 grams or less,Under 1 hour,28.0,276.0,102.69,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,35.0,276.0,128.1,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,13 - 15 years,500 - 999 grams,1 - 23 hours,19.0,939.0,20.56 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,499 grams or less,Under 1 hour,49.0,352.0,137.83,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,51.0,352.0,143.56,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,500 - 999 grams,Under 1 hour,19.0,1439.0,13.38 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,43.0,1439.0,29.83,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,12.0,84.0,146.08 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",30-34 years,Not stated/Not on certificate,500 - 999 grams,1 - 23 hours,11.0,185.0,60.06 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,12 years,499 grams or less,Under 1 hour,17.0,205.0,84.74 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,12 years,499 grams or less,1 - 23 hours,29.0,205.0,140.18,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,12 years,500 - 999 grams,1 - 23 hours,21.0,608.0,35.12,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,13 - 15 years,499 grams or less,Under 1 hour,13.0,131.0,101.03 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,13 - 15 years,499 grams or less,1 - 23 hours,22.0,131.0,170.02,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,499 grams or less,Under 1 hour,27.0,216.0,126.32,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,499 grams or less,1 - 23 hours,29.0,216.0,136.25,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,500 - 999 grams,Under 1 hour,10.0,875.0,11.50 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,16 years and over,500 - 999 grams,1 - 23 hours,25.0,875.0,29.08,2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,Not stated/Not on certificate,499 grams or less,Under 1 hour,10.0,63.0,160.29 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,Not stated/Not on certificate,499 grams or less,1 - 23 hours,12.0,63.0,193.78 (Unreliable),2004
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",40-44 years,12 years,499 grams or less,Under 1 hour,10.0,47.0,214.58 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,9 - 11 years,499 grams or less,Under 1 hour,15.0,300.0,50.43 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,9 - 11 years,499 grams or less,1 - 23 hours,19.0,300.0,63.90 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,12 years,499 grams or less,Under 1 hour,10.0,243.0,41.44 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,12 years,499 grams or less,1 - 23 hours,19.0,243.0,78.78 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,9 - 11 years,499 grams or less,Under 1 hour,11.0,297.0,37.48 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,9 - 11 years,499 grams or less,1 - 23 hours,11.0,297.0,37.65 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,12 years,499 grams or less,Under 1 hour,29.0,557.0,52.74,2004
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,12 years,499 grams or less,1 - 23 hours,34.0,557.0,61.79,2004
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,12 years,500 - 999 grams,1 - 23 hours,17.0,2058.0,8.38 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,13 - 15 years,499 grams or less,1 - 23 hours,15.0,297.0,51.09 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,12 years,499 grams or less,Under 1 hour,23.0,443.0,52.59,2004
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,12 years,499 grams or less,1 - 23 hours,16.0,443.0,36.42 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,10.0,1432.0,7.07 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,13 - 15 years,499 grams or less,1 - 23 hours,17.0,332.0,51.50 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,10.0,266.0,38.16 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,12 years,499 grams or less,Under 1 hour,18.0,301.0,60.40 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,12 years,499 grams or less,1 - 23 hours,18.0,301.0,60.29 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,13 - 15 years,499 grams or less,Under 1 hour,18.0,276.0,65.90 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,13.0,276.0,47.44 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,10.0,352.0,28.46 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",35-39 years,12 years,499 grams or less,1 - 23 hours,10.0,205.0,49.49 (Unreliable),2004
"Other low birth weight or preterm (P07.1,P07.3)",35-39 years,16 years and over,499 grams or less,Under 1 hour,10.0,216.0,46.50 (Unreliable),2004
#Respiratory distress of newborn (P22),15-19 years,9 - 11 years,500 - 999 grams,1 - 23 hours,16.0,1287.0,12.54 (Unreliable),2004
#Respiratory distress of newborn (P22),15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,20.0,1287.0,15.67,2004
#Respiratory distress of newborn (P22),20-24 years,12 years,500 - 999 grams,1 - 23 hours,32.0,2058.0,15.31,2004
#Respiratory distress of newborn (P22),20-24 years,12 years,500 - 999 grams,1 - 6 days,18.0,2058.0,8.86 (Unreliable),2004
#Respiratory distress of newborn (P22),20-24 years,12 years,500 - 999 grams,7 - 27 days,10.0,2058.0,4.90 (Unreliable),2004
#Respiratory distress of newborn (P22),20-24 years,13 - 15 years,500 - 999 grams,1 - 23 hours,13.0,1069.0,12.43 (Unreliable),2004
#Respiratory distress of newborn (P22),20-24 years,13 - 15 years,500 - 999 grams,1 - 6 days,17.0,1069.0,16.13 (Unreliable),2004
#Respiratory distress of newborn (P22),25-29 years,12 years,500 - 999 grams,1 - 23 hours,13.0,1432.0,9.18 (Unreliable),2004
#Respiratory distress of newborn (P22),25-29 years,12 years,500 - 999 grams,1 - 6 days,11.0,1432.0,7.80 (Unreliable),2004
#Respiratory distress of newborn (P22),25-29 years,12 years,500 - 999 grams,7 - 27 days,12.0,1432.0,8.41 (Unreliable),2004
#Respiratory distress of newborn (P22),25-29 years,13 - 15 years,500 - 999 grams,1 - 23 hours,10.0,1202.0,8.41 (Unreliable),2004
#Respiratory distress of newborn (P22),25-29 years,13 - 15 years,500 - 999 grams,1 - 6 days,13.0,1202.0,10.98 (Unreliable),2004
#Respiratory distress of newborn (P22),25-29 years,16 years and over,500 - 999 grams,1 - 6 days,10.0,1070.0,9.48 (Unreliable),2004
#Respiratory distress of newborn (P22),30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,16.0,1439.0,11.31 (Unreliable),2004
#Respiratory distress of newborn (P22),30-34 years,16 years and over,500 - 999 grams,1 - 6 days,14.0,1439.0,9.85 (Unreliable),2004
#Respiratory distress of newborn (P22),30-34 years,16 years and over,500 - 999 grams,7 - 27 days,11.0,1439.0,7.71 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),15-19 years,9 - 11 years,500 - 999 grams,1 - 23 hours,11.0,1287.0,8.72 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,13.0,1287.0,10.28 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),15-19 years,9 - 11 years,500 - 999 grams,28 - 364 days,11.0,1287.0,8.60 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,12 years,500 - 999 grams,1 - 23 hours,12.0,2058.0,5.94 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,12 years,500 - 999 grams,1 - 6 days,19.0,2058.0,9.31 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,12 years,500 - 999 grams,7 - 27 days,14.0,2058.0,6.85 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,12 years,500 - 999 grams,28 - 364 days,23.0,2058.0,11.25,2004
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,13 - 15 years,500 - 999 grams,28 - 364 days,15.0,1069.0,14.12 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),25-29 years,12 years,500 - 999 grams,1 - 23 hours,10.0,1432.0,7.14 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),25-29 years,12 years,500 - 999 grams,28 - 364 days,11.0,1432.0,7.75 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),25-29 years,13 - 15 years,500 - 999 grams,1 - 6 days,11.0,1202.0,9.31 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),25-29 years,13 - 15 years,500 - 999 grams,28 - 364 days,11.0,1202.0,9.24 (Unreliable),2004
Other respiratory conditions originating in the perinatal period (P23-P28),30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,11.0,1439.0,7.74 (Unreliable),2004
#Chronic respiratory disease originating in the perinatal period (P27),15-19 years,9 - 11 years,500 - 999 grams,28 - 364 days,10.0,1287.0,7.82 (Unreliable),2004
#Chronic respiratory disease originating in the perinatal period (P27),20-24 years,12 years,500 - 999 grams,28 - 364 days,22.0,2058.0,10.76,2004
#Chronic respiratory disease originating in the perinatal period (P27),20-24 years,13 - 15 years,500 - 999 grams,28 - 364 days,12.0,1069.0,11.28 (Unreliable),2004
#Chronic respiratory disease originating in the perinatal period (P27),25-29 years,12 years,500 - 999 grams,28 - 364 days,10.0,1432.0,7.05 (Unreliable),2004
#Chronic respiratory disease originating in the perinatal period (P27),25-29 years,13 - 15 years,500 - 999 grams,28 - 364 days,11.0,1202.0,9.24 (Unreliable),2004
Infections specific to the perinatal period (P35-P39),15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,10.0,1287.0,7.86 (Unreliable),2004
Infections specific to the perinatal period (P35-P39),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,30.0,1287.0,23.57,2004
Infections specific to the perinatal period (P35-P39),15-19 years,12 years,500 - 999 grams,7 - 27 days,16.0,858.0,18.80 (Unreliable),2004
Infections specific to the perinatal period (P35-P39),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,15.0,984.0,15.34 (Unreliable),2004
Infections specific to the perinatal period (P35-P39),20-24 years,12 years,500 - 999 grams,7 - 27 days,33.0,2058.0,16.19,2004
Infections specific to the perinatal period (P35-P39),20-24 years,13 - 15 years,500 - 999 grams,7 - 27 days,15.0,1069.0,14.15 (Unreliable),2004
Infections specific to the perinatal period (P35-P39),25-29 years,12 years,500 - 999 grams,7 - 27 days,20.0,1432.0,14.07,2004
Infections specific to the perinatal period (P35-P39),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,17.0,1202.0,14.25 (Unreliable),2004
