Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
Affected by maternal complications of pregnancy,20-24,High School Graduate,500 - 999,1 - 23,22,1919,11.464304325169358,2014
Affected by maternal complications of pregnancy,20-24,Some College Education,200 - 499,0 - 1,25,407,61.42506142506143,2014
Affected by maternal complications of pregnancy,20-24,Some College Education,200 - 499,1 - 23,27,407,66.33906633906633,2014
Affected by maternal complications of pregnancy,20-24,Some College Education,500 - 999,1 - 23,18,1398,12.875536480686696,2014
Affected by maternal complications of pregnancy,25-29,High School Incomplete,200 - 499,0 - 1,13,153,84.9673202614379,2014
Affected by maternal complications of pregnancy,25-29,High School Incomplete,200 - 499,1 - 23,12,153,78.43137254901961,2014
Affected by maternal complications of pregnancy,25-29,High School Graduate,200 - 499,0 - 1,31,547,56.672760511883,2014
Affected by maternal complications of pregnancy,25-29,High School Graduate,200 - 499,1 - 23,43,547,78.61060329067641,2014
Affected by maternal complications of pregnancy,25-29,High School Graduate,500 - 999,0 - 1,13,1548,8.397932816537468,2014
Affected by maternal complications of pregnancy,25-29,High School Graduate,500 - 999,1 - 23,14,1548,9.04392764857881,2014
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,0 - 1,25,469,53.304904051172706,2014
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,1 - 23,47,469,100.2132196162047,2014
Affected by maternal complications of pregnancy,25-29,Some College Education,500 - 999,1 - 23,14,1372,10.204081632653061,2014
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,0 - 1,16,149,107.38255033557047,2014
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,1 - 23,15,149,100.67114093959731,2014
Affected by maternal complications of pregnancy,25-29,College Graduate or Higher,200 - 499,0 - 1,23,241,95.43568464730289,2014
Affected by maternal complications of pregnancy,25-29,College Graduate or Higher,200 - 499,1 - 23,21,241,87.1369294605809,2014
Affected by maternal complications of pregnancy,30-34,High School Incomplete,200 - 499,1 - 23,15,121,123.96694214876034,2014
Affected by maternal complications of pregnancy,30-34,High School Graduate,200 - 499,0 - 1,20,345,57.971014492753625,2014
Affected by maternal complications of pregnancy,30-34,High School Graduate,200 - 499,1 - 23,27,345,78.26086956521739,2014
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,0 - 1,25,316,79.11392405063292,2014
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,1 - 23,30,316,94.9367088607595,2014
Affected by maternal complications of pregnancy,30-34,Some College Education,500 - 999,1 - 23,10,1047,9.551098376313277,2014
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,1 - 23,13,139,93.52517985611512,2014
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,0 - 1,20,291,68.72852233676977,2014
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,1 - 23,28,291,96.21993127147766,2014
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,500 - 999,1 - 23,11,1008,10.912698412698411,2014
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,0 - 1,13,161,80.74534161490683,2014
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,1 - 23,14,161,86.95652173913044,2014
Affected by maternal complications of pregnancy,35-39,High School Graduate,200 - 499,1 - 23,17,175,97.14285714285714,2014
Affected by maternal complications of pregnancy,35-39,Some College Education,200 - 499,1 - 23,18,149,120.80536912751678,2014
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,0 - 1,12,154,77.92207792207792,2014
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,1 - 23,12,154,77.92207792207792,2014
Incompetent cervix,20-24,High School Graduate,200 - 499,0 - 1,11,651,16.897081413210447,2014
Incompetent cervix,20-24,High School Graduate,200 - 499,1 - 23,19,651,29.185867895545314,2014
Incompetent cervix,20-24,Some College Education,200 - 499,1 - 23,13,407,31.94103194103194,2014
Incompetent cervix,25-29,High School Graduate,200 - 499,0 - 1,12,547,21.937842778793417,2014
Incompetent cervix,25-29,High School Graduate,200 - 499,1 - 23,26,547,47.53199268738574,2014
Incompetent cervix,25-29,Some College Education,200 - 499,1 - 23,20,469,42.643923240938165,2014
Incompetent cervix,30-34,Some College Education,200 - 499,1 - 23,17,316,53.79746835443038,2014
Incompetent cervix,30-34,College Graduate or Higher,200 - 499,0 - 1,13,291,44.67353951890034,2014
Incompetent cervix,30-34,College Graduate or Higher,200 - 499,1 - 23,11,291,37.80068728522337,2014
Premature rupture,20-24,High School Graduate,200 - 499,0 - 1,18,651,27.64976958525346,2014
Premature rupture,20-24,High School Graduate,200 - 499,1 - 23,29,651,44.5468509984639,2014
Premature rupture,20-24,High School Graduate,500 - 999,1 - 23,10,1919,5.211047420531527,2014
Premature rupture,20-24,Some College Education,200 - 499,0 - 1,16,407,39.31203931203931,2014
Premature rupture,20-24,Some College Education,200 - 499,1 - 23,12,407,29.484029484029485,2014
Premature rupture,20-24,Some College Education,500 - 999,1 - 23,10,1398,7.15307582260372,2014
Premature rupture,25-29,High School Graduate,200 - 499,0 - 1,13,547,23.76599634369287,2014
Premature rupture,25-29,High School Graduate,200 - 499,1 - 23,12,547,21.937842778793417,2014
Premature rupture,25-29,High School Graduate,500 - 999,1 - 23,11,1548,7.10594315245478,2014
Premature rupture,25-29,Some College Education,200 - 499,0 - 1,14,469,29.850746268656717,2014
Premature rupture,25-29,Some College Education,200 - 499,1 - 23,21,469,44.776119402985074,2014
Premature rupture,25-29,Some College Education,200 - 499,0 - 1,10,149,67.11409395973155,2014
Premature rupture,25-29,College Graduate or Higher,200 - 499,0 - 1,10,241,41.49377593360996,2014
Premature rupture,30-34,High School Graduate,200 - 499,0 - 1,12,345,34.78260869565217,2014
Premature rupture,30-34,High School Graduate,200 - 499,1 - 23,13,345,37.68115942028986,2014
Premature rupture,30-34,Some College Education,200 - 499,0 - 1,14,316,44.30379746835443,2014
Premature rupture,30-34,Some College Education,200 - 499,1 - 23,11,316,34.81012658227848,2014
Premature rupture,30-34,College Graduate or Higher,200 - 499,1 - 23,14,291,48.10996563573883,2014
Premature rupture,30-34,College Graduate or Higher,200 - 499,1 - 23,11,161,68.32298136645963,2014
Premature rupture,35-39,High School Graduate,200 - 499,1 - 23,10,175,57.14285714285714,2014
Premature rupture,35-39,College Graduate or Higher,200 - 499,0 - 1,11,154,71.42857142857143,2014
"Newborn affected by complications of placenta, cord and membranes",15-19,High School Incomplete,200 - 499,1 - 23,11,228,48.24561403508772,2014
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Incomplete,200 - 499,1 - 23,12,218,55.04587155963303,2014
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Graduate,200 - 499,0 - 1,17,651,26.113671274961597,2014
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Graduate,200 - 499,1 - 23,44,651,67.58832565284179,2014
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Graduate,500 - 999,1 - 23,13,1919,6.774361646690985,2014
"Newborn affected by complications of placenta, cord and membranes",20-24,Some College Education,200 - 499,0 - 1,19,407,46.68304668304668,2014
"Newborn affected by complications of placenta, cord and membranes",20-24,Some College Education,200 - 499,1 - 23,16,407,39.31203931203931,2014
"Newborn affected by complications of placenta, cord and membranes",25-29,High School Graduate,200 - 499,0 - 1,19,547,34.73491773308958,2014
"Newborn affected by complications of placenta, cord and membranes",25-29,High School Graduate,200 - 499,1 - 23,24,547,43.875685557586834,2014
"Newborn affected by complications of placenta, cord and membranes",25-29,High School Graduate,500 - 999,1 - 23,10,1548,6.459948320413436,2014
"Newborn affected by complications of placenta, cord and membranes",25-29,Some College Education,200 - 499,0 - 1,13,469,27.718550106609808,2014
"Newborn affected by complications of placenta, cord and membranes",25-29,Some College Education,200 - 499,1 - 23,26,469,55.437100213219615,2014
"Newborn affected by complications of placenta, cord and membranes",25-29,College Graduate or Higher,200 - 499,1 - 23,10,241,41.49377593360996,2014
"Newborn affected by complications of placenta, cord and membranes",30-34,High School Graduate,200 - 499,0 - 1,14,345,40.57971014492753,2014
"Newborn affected by complications of placenta, cord and membranes",30-34,High School Graduate,200 - 499,1 - 23,17,345,49.275362318840585,2014
"Newborn affected by complications of placenta, cord and membranes",30-34,Some College Education,200 - 499,1 - 23,10,316,31.645569620253166,2014
"Newborn affected by complications of placenta, cord and membranes",30-34,College Graduate or Higher,200 - 499,1 - 23,13,291,44.67353951890034,2014
"Newborn affected by complications of placenta, cord and membranes",35-39,Some College Education,200 - 499,0 - 1,10,149,67.11409395973155,2014
Newborn affected by complications involving placenta,20-24,High School Graduate,200 - 499,1 - 23,16,651,24.577572964669738,2014
Newborn affected by complications involving placenta,25-29,High School Graduate,200 - 499,1 - 23,13,547,23.76599634369287,2014
Chorioamnionitis,15-19,High School Incomplete,200 - 499,1 - 23,10,228,43.859649122807014,2014
Chorioamnionitis,20-24,High School Graduate,200 - 499,0 - 1,12,651,18.433179723502302,2014
Chorioamnionitis,20-24,High School Graduate,200 - 499,1 - 23,28,651,43.01075268817205,2014
Chorioamnionitis,20-24,High School Graduate,500 - 999,1 - 23,10,1919,5.211047420531527,2014
Chorioamnionitis,20-24,Some College Education,200 - 499,0 - 1,13,407,31.94103194103194,2014
Chorioamnionitis,25-29,High School Graduate,200 - 499,0 - 1,12,547,21.937842778793417,2014
Chorioamnionitis,25-29,High School Graduate,200 - 499,1 - 23,11,547,20.10968921389397,2014
Chorioamnionitis,25-29,Some College Education,200 - 499,1 - 23,17,469,36.247334754797436,2014
Chorioamnionitis,30-34,High School Graduate,200 - 499,1 - 23,13,345,37.68115942028986,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Incomplete,200 - 499,0 - 1,28,228,122.80701754385964,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Incomplete,200 - 499,1 - 23,54,228,236.8421052631579,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Incomplete,500 - 999,0 - 1,14,749,18.69158878504673,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Incomplete,500 - 999,1 - 23,25,749,33.37783711615487,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,200 - 499,0 - 1,38,194,195.8762886597938,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,200 - 499,1 - 23,51,194,262.88659793814435,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,500 - 999,0 - 1,13,591,21.99661590524535,2014
Disorders related to length of gestation and fetal malnutrition,15-19,High School Graduate,500 - 999,1 - 23,20,591,33.840947546531304,2014
Disorders related to length of gestation and fetal malnutrition,15-19,Some College Education,200 - 499,1 - 23,10,51,196.078431372549,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Incomplete,200 - 499,0 - 1,27,218,123.85321100917432,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Incomplete,200 - 499,1 - 23,54,218,247.70642201834863,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Incomplete,500 - 999,1 - 23,21,712,29.49438202247191,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,200 - 499,0 - 1,54,651,82.94930875576037,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,200 - 499,1 - 23,54,651,82.94930875576037,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,500 - 999,0 - 1,27,1919,14.069828035435123,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,500 - 999,1 - 23,54,1919,28.139656070870245,2014
Disorders related to length of gestation and fetal malnutrition,20-24,High School Graduate,500 - 999,24 - 144,12,1919,6.253256904637832,2014
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,200 - 499,0 - 1,45,407,110.56511056511056,2014
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,200 - 499,1 - 23,54,407,132.67813267813267,2014
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,500 - 999,0 - 1,19,1398,13.590844062947067,2014
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,500 - 999,1 - 23,30,1398,21.459227467811157,2014
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,500 - 999,24 - 144,12,1398,8.583690987124463,2014
Disorders related to length of gestation and fetal malnutrition,20-24,Some College Education,200 - 499,1 - 23,26,77,337.6623376623377,2014
Disorders related to length of gestation and fetal malnutrition,20-24,College Graduate or Higher,200 - 499,0 - 1,10,48,208.33333333333334,2014
Disorders related to length of gestation and fetal malnutrition,20-24,College Graduate or Higher,200 - 499,1 - 23,14,48,291.6666666666667,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Elementary School or Less,200 - 499,1 - 23,14,44,318.1818181818182,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Incomplete,200 - 499,0 - 1,23,153,150.32679738562092,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Incomplete,200 - 499,1 - 23,40,153,261.43790849673206,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Incomplete,500 - 999,1 - 23,13,549,23.679417122040075,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,200 - 499,0 - 1,54,547,98.72029250457038,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,200 - 499,1 - 23,54,547,98.72029250457038,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,200 - 499,24 - 144,12,547,21.937842778793417,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,0 - 1,20,1548,12.919896640826872,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,1 - 23,44,1548,28.42377260981912,2014
Disorders related to length of gestation and fetal malnutrition,25-29,High School Graduate,500 - 999,24 - 144,12,1548,7.751937984496124,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,0 - 1,54,469,115.13859275053305,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,1 - 23,54,469,115.13859275053305,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,0 - 1,22,1372,16.034985422740526,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,1 - 23,32,1372,23.323615160349853,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,189 - 648,12,1372,8.746355685131196,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,0 - 1,22,149,147.6510067114094,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,200 - 499,1 - 23,40,149,268.4563758389262,2014
Disorders related to length of gestation and fetal malnutrition,25-29,Some College Education,500 - 999,1 - 23,14,506,27.66798418972332,2014
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,200 - 499,0 - 1,27,241,112.03319502074689,2014
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,200 - 499,1 - 23,54,241,224.06639004149378,2014
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,500 - 999,1 - 23,23,834,27.577937649880095,2014
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,200 - 499,0 - 1,12,73,164.3835616438356,2014
Disorders related to length of gestation and fetal malnutrition,25-29,College Graduate or Higher,200 - 499,1 - 23,25,73,342.4657534246575,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Elementary School or Less,500 - 999,1 - 23,10,170,58.8235294117647,2014
Disorders related to length of gestation and fetal malnutrition,30-34,High School Incomplete,200 - 499,0 - 1,13,121,107.43801652892563,2014
Disorders related to length of gestation and fetal malnutrition,30-34,High School Incomplete,200 - 499,1 - 23,32,121,264.4628099173554,2014
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,200 - 499,0 - 1,39,345,113.04347826086956,2014
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,200 - 499,1 - 23,54,345,156.52173913043478,2014
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,500 - 999,0 - 1,11,1063,10.3480714957667,2014
Disorders related to length of gestation and fetal malnutrition,30-34,High School Graduate,500 - 999,1 - 23,26,1063,24.459078080903105,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,0 - 1,39,316,123.41772151898735,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,1 - 23,54,316,170.8860759493671,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,500 - 999,1 - 23,23,1047,21.967526265520533,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,0 - 1,19,139,136.6906474820144,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,200 - 499,1 - 23,36,139,258.9928057553957,2014
Disorders related to length of gestation and fetal malnutrition,30-34,Some College Education,500 - 999,1 - 23,15,473,31.712473572938688,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,0 - 1,52,291,178.69415807560136,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,1 - 23,54,291,185.56701030927834,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,0 - 1,13,1008,12.896825396825395,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,1 - 23,27,1008,26.785714285714285,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,0 - 1,25,161,155.27950310559004,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,1 - 23,25,161,155.27950310559004,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,500 - 999,1 - 23,23,514,44.747081712062254,2014
Disorders related to length of gestation and fetal malnutrition,30-34,College Graduate or Higher,200 - 499,1 - 23,11,33,333.3333333333333,2014
Disorders related to length of gestation and fetal malnutrition,35-39,High School Incomplete,200 - 499,1 - 23,15,66,227.27272727272725,2014
Disorders related to length of gestation and fetal malnutrition,35-39,High School Graduate,200 - 499,0 - 1,20,175,114.28571428571428,2014
Disorders related to length of gestation and fetal malnutrition,35-39,High School Graduate,200 - 499,1 - 23,42,175,240.0,2014
Disorders related to length of gestation and fetal malnutrition,35-39,High School Graduate,500 - 999,1 - 23,19,505,37.62376237623762,2014
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,0 - 1,24,149,161.0738255033557,2014
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,1 - 23,33,149,221.4765100671141,2014
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,500 - 999,1 - 23,15,551,27.22323049001815,2014
Disorders related to length of gestation and fetal malnutrition,35-39,Some College Education,200 - 499,1 - 23,13,75,173.33333333333334,2014
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,0 - 1,26,154,168.83116883116884,2014
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,1 - 23,36,154,233.76623376623377,2014
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,500 - 999,1 - 23,16,575,27.826086956521742,2014
Disorders related to length of gestation and fetal malnutrition,35-39,College Graduate or Higher,200 - 499,1 - 23,22,85,258.82352941176475,2014
Disorders related to length of gestation and fetal malnutrition,40-44,High School Graduate,200 - 499,1 - 23,11,39,282.05128205128204,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Incomplete,200 - 499,0 - 1,27,228,118.42105263157895,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Incomplete,200 - 499,1 - 23,54,228,236.8421052631579,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Incomplete,500 - 999,0 - 1,14,749,18.69158878504673,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Incomplete,500 - 999,1 - 23,25,749,33.37783711615487,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,200 - 499,0 - 1,38,194,195.8762886597938,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,200 - 499,1 - 23,50,194,257.73195876288656,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,500 - 999,0 - 1,13,591,21.99661590524535,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,High School Graduate,500 - 999,1 - 23,20,591,33.840947546531304,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",15-19,Some College Education,200 - 499,1 - 23,10,51,196.078431372549,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Incomplete,200 - 499,0 - 1,27,218,123.85321100917432,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Incomplete,200 - 499,1 - 23,54,218,247.70642201834863,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Incomplete,500 - 999,1 - 23,20,712,28.089887640449437,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,200 - 499,0 - 1,54,651,82.94930875576037,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,200 - 499,1 - 23,54,651,82.94930875576037,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,500 - 999,0 - 1,27,1919,14.069828035435123,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,500 - 999,1 - 23,54,1919,28.139656070870245,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,High School Graduate,500 - 999,24 - 144,11,1919,5.732152162584679,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,200 - 499,0 - 1,44,407,108.10810810810811,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,200 - 499,1 - 23,54,407,132.67813267813267,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,500 - 999,0 - 1,19,1398,13.590844062947067,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,500 - 999,1 - 23,30,1398,21.459227467811157,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,500 - 999,24 - 144,11,1398,7.868383404864091,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,Some College Education,200 - 499,1 - 23,24,77,311.68831168831167,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,College Graduate or Higher,200 - 499,0 - 1,10,48,208.33333333333334,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",20-24,College Graduate or Higher,200 - 499,1 - 23,14,48,291.6666666666667,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Elementary School or Less,200 - 499,1 - 23,14,44,318.1818181818182,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Incomplete,200 - 499,0 - 1,23,153,150.32679738562092,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Incomplete,200 - 499,1 - 23,40,153,261.43790849673206,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Incomplete,500 - 999,1 - 23,13,549,23.679417122040075,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,200 - 499,0 - 1,54,547,98.72029250457038,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,200 - 499,1 - 23,54,547,98.72029250457038,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,200 - 499,24 - 144,10,547,18.281535648994517,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,0 - 1,20,1548,12.919896640826872,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,1 - 23,44,1548,28.42377260981912,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,High School Graduate,500 - 999,24 - 144,12,1548,7.751937984496124,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,0 - 1,54,469,115.13859275053305,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,1 - 23,54,469,115.13859275053305,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,500 - 999,0 - 1,22,1372,16.034985422740526,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,500 - 999,1 - 23,31,1372,22.59475218658892,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,0 - 1,22,149,147.6510067114094,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,200 - 499,1 - 23,40,149,268.4563758389262,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,Some College Education,500 - 999,1 - 23,14,506,27.66798418972332,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,200 - 499,0 - 1,27,241,112.03319502074689,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,200 - 499,1 - 23,54,241,224.06639004149378,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,500 - 999,1 - 23,23,834,27.577937649880095,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,200 - 499,0 - 1,12,73,164.3835616438356,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",25-29,College Graduate or Higher,200 - 499,1 - 23,25,73,342.4657534246575,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Elementary School or Less,500 - 999,1 - 23,10,170,58.8235294117647,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Incomplete,200 - 499,0 - 1,12,121,99.17355371900827,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Incomplete,200 - 499,1 - 23,32,121,264.4628099173554,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,200 - 499,0 - 1,39,345,113.04347826086956,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,200 - 499,1 - 23,54,345,156.52173913043478,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,500 - 999,0 - 1,11,1063,10.3480714957667,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,High School Graduate,500 - 999,1 - 23,26,1063,24.459078080903105,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,0 - 1,39,316,123.41772151898735,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,1 - 23,54,316,170.8860759493671,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,500 - 999,1 - 23,23,1047,21.967526265520533,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,0 - 1,19,139,136.6906474820144,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,200 - 499,1 - 23,36,139,258.9928057553957,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,Some College Education,500 - 999,1 - 23,15,473,31.712473572938688,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,0 - 1,50,291,171.82130584192439,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,1 - 23,54,291,185.56701030927834,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,0 - 1,13,1008,12.896825396825395,2014
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,1 - 23,27,1008,26.785714285714285,2014
